annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
111950.84,89761.96,48,838,yes,0
103586.38,59686.12,36,543,no,1
96063.13,45437.89,24,738,yes,0
116876.58,86339.56,24,807,yes,1
53871.34,23371.54,24,445,yes,0
109867.37,89994.8,48,832,yes,1
80480.24,48321.09,72,786,no,0
29019.01,9902.26,48,473,no,0
55362.6,31326.03,24,711,yes,0
39260.19,16466.25,24,427,no,1
70199.58,31074.34,48,441,no,1
41500.79,19453.79,36,479,no,0
34956.53,7250.06,84,518,no,1
76801.05,35972.56,72,705,no,1
50739.57,24567.86,24,634,yes,1
35214.69,16058.57,72,550,yes,1
76042.48,44331.42,72,550,yes,1
75901.98,39680.48,72,720,no,0
109192.85,80233.07,60,836,yes,0
65360.95,44223.08,84,611,no,1
108259.63,59570.75,36,716,yes,0
61500.38,25613.94,36,528,yes,1
96767.65,67952.95,36,644,yes,0
93627.17,51653.73,60,626,yes,0
107022.76,79031.65,36,661,yes,0
102344.58,52017.62,36,530,no,1
76562.14,84305.13,60,741,yes,0
119410.19,42594.03,24,540,no,0
119571.54,72141.69,24,783,no,1
41137.82,14171.85,48,301,no,1
91592.84,34624.26,24,687,yes,1
97380.52,75875.92,48,682,no,0
43867.06,34265.44,24,621,yes,1
32487.09,7705.22,60,386,yes,1
70198.64,41886.09,84,412,no,0
81177.51,49956.86,72,789,no,0
78953.23,35164.35,48,613,yes,0
114528.85,52456.22,36,677,yes,0
111981.26,80033.63,24,806,yes,1
88793.3,45083.13,48,723,no,1
47484.01,17195.48,36,310,no,1
64311.3,29682.11,72,656,yes,1
111059.46,42199.74,84,533,yes,1
41660.06,16249.41,36,521,yes,0
103842.35,57940.15,48,850,yes,1
32785.77,10565.75,36,539,yes,1
111472.33,69985.38,48,775,yes,0
52812.12,16189.95,24,552,yes,1
96564.52,51322.66,60,539,yes,1
55137.97,24351.13,72,698,yes,1
31450.07,15225.77,60,580,yes,1
83658.95,38928.46,60,607,yes,0
34317.8,17466.43,24,405,no,0
88976.37,73715.5,24,650,yes,1
110173.43,79749.94,36,806,no,1
74363.24,47221.68,84,680,yes,1
48442.4,22048.08,72,474,yes,1
112258.07,68518.7,24,806,yes,0
69831.48,65936.71,60,723,yes,0
112618.33,63295.31,36,846,no,0
70838.51,26875.95,24,402,yes,1
42047.12,14284.51,48,319,no,1
68072.0,24473.24,24,619,yes,0
54748.48,17385.07,24,463,no,1
85019.43,45697.07,24,547,no,0
98549.36,66922.38,48,812,yes,0
109588.76,52269.02,24,518,no,1
60479.91,21691.65,24,538,no,0
95693.13,54873.24,24,795,yes,1
31226.63,12601.3,48,531,no,0
89441.77,39892.19,24,679,yes,0
44300.0,16490.24,36,332,yes,0
56335.0,38857.4,36,614,yes,1
45044.74,20615.79,60,338,no,1
85974.68,60985.91,24,847,yes,0
115823.18,83595.12,60,793,yes,0
106063.23,63292.95,36,753,no,0
100028.04,61194.77,24,685,yes,0
88724.73,41358.61,24,658,yes,1
94712.29,81759.12,36,784,yes,1
108517.16,81878.09,24,711,no,0
87287.4,71559.69,48,821,yes,0
103559.91,75751.06,72,732,no,0
114786.64,36381.81,36,561,yes,0
101973.74,43563.15,48,542,no,0
101210.6,36933.96,24,609,no,0
51828.41,37880.53,36,741,no,0
80035.71,19844.2,24,598,yes,1
48488.65,21926.17,36,365,no,1
52192.36,17894.48,24,441,no,1
112854.94,63664.25,24,789,yes,1
39276.48,9997.38,36,370,no,1
99237.26,45600.48,36,724,yes,0
82703.09,44153.08,84,715,yes,1
30006.11,11290.9,24,370,no,0
60117.35,30680.21,48,577,yes,1
30051.07,12097.22,60,533,no,1
69657.81,17007.2,60,594,yes,0
98991.96,54930.97,24,566,yes,1
76677.86,52689.8,48,682,no,0
72829.62,76605.51,60,743,yes,0
69832.1,42151.39,36,570,yes,1
99379.62,47318.46,60,748,yes,0
64165.15,70927.79,60,708,no,1
27161.99,13295.7,60,603,no,1
42825.46,17897.94,24,429,yes,1
94944.23,79629.25,84,614,no,1
96862.01,48810.39,24,594,no,1
117671.06,75728.7,36,623,no,0
99251.92,61049.81,48,823,yes,1
85354.66,84218.46,24,707,yes,1
49114.14,19153.45,48,454,yes,0
75215.25,62010.36,24,628,yes,0
34395.79,12218.36,24,500,yes,1
95484.11,69188.82,60,770,yes,0
83348.28,69391.3,36,777,no,0
57634.72,11852.5,84,446,yes,0
113320.4,27864.49,72,502,no,1
78622.69,48073.46,48,700,no,1
39276.48,9997.38,36,370,no,0
99638.83,70739.11,48,639,yes,0
25725.37,6939.64,24,370,no,0
54702.35,54143.13,36,708,yes,0
106459.29,79280.68,36,832,yes,0
84270.7,78131.34,24,747,yes,1
114414.88,62409.59,72,705,yes,0
89355.74,64153.55,24,651,no,1
45093.54,13860.23,24,305,yes,0
27792.8,8458.23,36,309,no,0
46428.37,19807.48,24,476,yes,1
111055.08,66134.69,36,765,no,1
114203.03,71872.7,36,831,no,0
40688.6,13727.36,36,419,no,0
85109.75,62358.83,48,804,yes,0
108375.49,23296.36,24,599,no,0
81951.26,41655.16,24,550,no,0
78514.96,24757.41,24,506,no,0
85431.95,38990.49,48,545,yes,1
114061.32,64844.78,24,654,yes,0
94890.24,66235.07,36,673,no,0
96900.66,77078.24,36,741,yes,0
66032.97,23630.71,24,557,no,0
74452.81,16373.95,48,529,yes,1
85052.69,39301.46,60,542,yes,1
26776.59,10820.55,84,483,no,1
92618.3,68780.88,24,849,yes,1
69617.61,35367.94,24,642,no,1
98434.59,68898.89,36,798,yes,0
37033.14,7854.62,24,548,no,0
59162.11,11870.86,24,541,no,1
61664.96,18266.43,36,517,yes,1
86644.97,57011.0,24,727,yes,0
103546.45,76008.08,48,798,yes,0
94511.74,54059.56,84,737,yes,1
66012.53,62756.1,24,721,no,0
115210.11,65506.77,36,821,yes,1
79338.97,38082.09,48,626,yes,0
76597.75,18555.53,48,560,no,1
87265.52,54760.91,60,660,no,0
118532.83,41790.69,36,609,yes,0
80792.1,46358.28,24,759,yes,1
84723.98,56145.03,36,600,no,0
42634.14,14742.75,24,401,yes,1
115770.06,52999.5,24,707,yes,0
52747.64,33787.61,36,608,yes,0
109657.59,60733.05,72,794,yes,0
114810.46,53890.95,36,543,yes,1
69151.75,57405.15,36,739,yes,0
80209.79,39072.96,72,703,yes,1
32298.8,18640.23,24,434,yes,1
59778.15,37237.57,36,627,yes,0
72959.9,20636.85,48,629,no,0
25245.22,8866.63,36,577,no,1
78424.63,44580.33,48,705,no,0
78259.39,71324.95,36,692,yes,0
74142.74,30260.05,36,642,yes,0
33162.11,11826.53,36,503,no,0
33034.29,9924.45,24,620,yes,1
26548.7,14954.8,24,432,no,0
60998.73,48156.2,60,685,yes,1
68751.72,84222.72,36,731,no,0
52400.14,33944.28,72,700,yes,0
102934.1,86794.82,60,741,yes,1
37405.54,15230.83,36,411,yes,1
40928.91,11676.71,48,483,yes,1
80347.57,57140.32,24,639,yes,1
112695.67,76071.17,36,803,yes,1
67206.25,24463.92,24,524,no,1
57979.81,20812.31,72,404,yes,1
117574.04,78797.8,48,746,no,1
84337.55,31792.2,60,563,yes,1
112705.7,63087.66,36,712,yes,1
76006.17,71266.73,48,678,yes,0
38344.27,10759.17,48,515,no,1
119482.54,82763.6,24,836,no,1
78529.72,73717.04,24,702,yes,0
95016.02,22398.63,48,555,no,1
37752.2,20208.78,36,424,yes,1
74841.15,27222.46,24,570,yes,1
39625.6,17498.21,24,331,no,0
109791.62,64469.78,36,689,no,1
101590.0,69422.34,36,666,yes,1
115263.44,61817.19,48,667,no,1
100967.47,84955.32,72,850,no,0
68154.41,39003.44,36,520,yes,0
98347.44,69695.6,24,656,no,0
33949.13,11512.21,36,564,yes,0
63902.08,31884.92,24,485,no,1
77951.74,70330.91,24,737,no,1
107845.84,83688.11,24,657,yes,0
37297.71,21371.57,72,565,no,1
106059.97,67094.22,48,702,no,0
44839.31,18289.69,24,402,no,1
118121.77,65831.8,84,787,yes,0
54573.52,15887.8,36,565,yes,0
34934.75,24950.77,24,621,no,0
100433.58,77402.15,24,687,no,0
78050.94,30042.69,24,464,no,0
37072.28,16212.73,36,477,yes,1
26443.36,10333.38,36,473,yes,1
35013.27,9748.63,72,551,yes,1
54534.44,14873.09,72,584,yes,1
65149.16,70379.84,24,660,yes,0
34361.57,9307.26,24,442,no,0
87745.42,79010.93,48,811,yes,0
33394.81,14699.29,60,345,no,1
117842.64,68487.25,72,736,no,0
109423.73,38834.41,60,536,yes,1
113214.63,86797.74,36,607,yes,1
31993.42,16294.59,72,351,no,1
45108.59,23898.81,72,461,no,1
98539.07,81584.71,24,850,yes,0
68308.34,36876.12,36,650,no,1
62889.03,36054.91,24,667,no,1
27708.27,12614.59,48,308,no,0
97501.69,70552.66,24,822,no,1
107467.87,57210.67,24,733,yes,0
32674.37,19534.42,48,607,yes,0
100991.76,76573.44,24,823,yes,1
31506.36,11690.69,60,322,no,1
111733.34,55538.6,60,727,no,0
40903.66,18140.4,84,383,yes,1
35949.14,16348.74,24,433,no,1
39280.19,18956.36,24,501,no,0
51670.69,34788.39,24,656,yes,0
78198.66,42521.38,24,592,yes,1
71394.9,76894.87,84,721,yes,1
26073.32,11733.72,24,418,yes,0
34289.75,18120.45,72,535,yes,1
51172.01,53708.64,36,685,yes,0
81377.95,26315.67,24,541,yes,0
60995.24,49972.58,60,600,no,0
104268.22,31591.72,84,545,yes,1
83047.16,71194.72,36,753,yes,1
70797.75,47998.14,48,718,yes,0
57284.12,32419.68,60,738,yes,0
95918.46,84024.71,84,743,yes,0
39128.5,11707.61,24,539,no,1
70602.78,42226.08,36,471,yes,1
84890.77,61094.3,48,818,yes,0
103736.76,88191.57,36,847,yes,0
55930.46,59091.62,36,745,yes,0
40494.83,25175.58,24,434,yes,1
71151.3,35516.54,36,667,yes,0
41419.54,22627.82,24,533,no,1
61513.69,16477.67,72,580,no,0
52073.58,15029.15,48,600,no,0
43650.78,13021.2,48,646,no,0
103928.36,78754.45,24,746,no,0
64638.56,19903.8,24,506,yes,0
86464.34,59061.9,48,720,yes,0
95873.85,73651.79,60,791,yes,0
29592.03,13098.99,36,533,yes,1
105699.84,31288.21,24,561,yes,0
69876.41,47653.61,24,719,no,1
106206.29,82890.7,36,754,yes,1
31447.76,9100.84,48,594,no,0
112843.05,86847.96,24,799,yes,0
42324.62,23470.79,60,386,yes,1
105666.38,72032.52,48,813,yes,0
89591.71,40183.32,36,573,no,0
36773.22,9707.04,48,531,no,1
92041.24,34814.94,24,522,yes,1
78374.0,37686.93,24,569,no,0
68381.97,53013.98,24,620,yes,0
81365.17,47293.2,36,775,no,1
103486.75,80916.9,24,779,yes,0
73969.4,39292.54,36,700,no,0
83326.63,22839.01,48,511,yes,0
106261.42,61512.22,24,520,no,1
52450.26,29005.85,36,713,yes,0
78872.15,35913.27,36,535,yes,1
118958.26,51671.08,36,502,no,0
105143.59,67671.82,36,718,no,0
100595.67,49821.21,36,685,yes,0
34412.59,19910.61,84,314,no,1
26155.38,7717.2,84,310,yes,0
56605.37,70587.28,60,742,yes,0
101530.7,55407.41,84,576,no,1
55237.57,21429.68,72,472,no,1
87480.27,77712.76,48,770,no,0
102530.14,88214.17,24,761,no,0
95549.22,80646.34,72,775,yes,0
26957.25,7298.59,84,350,no,1
68998.38,18499.46,36,552,yes,0
113832.6,65717.23,24,751,yes,0
58398.62,68118.53,48,750,yes,0
106101.75,65540.55,24,667,yes,0
79611.89,31797.44,24,666,yes,0
116521.28,67371.26,72,723,no,0
80412.22,61480.89,72,825,yes,0
49648.6,28042.53,36,601,yes,0
84177.5,85607.94,48,769,yes,0
80440.14,57071.36,24,671,no,1
110053.98,69057.08,24,814,no,1
49179.25,23437.07,72,622,yes,1
82413.15,82359.87,60,788,yes,0
30056.81,7622.39,48,388,no,1
101592.79,58277.99,72,792,no,0
101672.78,49990.86,60,637,yes,0
72336.84,53777.87,48,724,yes,0
25424.23,11116.9,48,638,no,0
99502.53,75119.83,24,793,yes,1
31612.2,14714.89,24,554,no,0
105004.54,52605.89,24,706,yes,0
75103.64,85576.71,48,728,yes,0
74285.17,66676.74,36,650,no,0
107991.89,58435.79,60,595,yes,1
59702.35,27652.71,48,623,no,0
47828.58,22298.37,60,569,yes,1
33733.91,22934.38,36,650,yes,0
38232.4,10189.96,48,526,yes,1
74930.67,44475.63,36,563,no,0
46192.88,15025.3,24,501,yes,0
42699.59,22708.7,36,633,no,0
107948.05,68913.22,36,740,yes,0
91027.66,67574.29,48,817,yes,0
36744.51,18073.92,36,311,no,1
65514.11,30081.69,24,739,yes,1
65149.16,70379.84,24,660,yes,1
89373.16,53578.86,36,829,yes,0
94775.43,53450.65,36,768,yes,0
44257.79,12621.35,36,400,no,0
42671.69,21871.38,48,638,yes,0
92286.31,34954.63,36,585,yes,0
105370.98,57787.37,60,645,yes,0
58844.56,14682.98,84,474,no,1
53951.99,54247.67,24,714,yes,1
61000.85,69433.14,36,719,yes,0
72996.55,48810.7,84,660,yes,1
101684.37,82089.73,48,815,yes,0
76271.65,61422.67,36,708,no,0
51245.37,47312.21,48,679,no,0
27473.92,14392.26,36,483,yes,1
69836.14,48136.78,60,741,no,0
109873.61,48744.32,48,697,yes,0
92968.27,72459.58,48,733,yes,0
86217.21,81338.58,48,751,yes,0
111896.34,42514.02,24,532,no,0
34029.25,13200.27,48,556,no,0
114225.57,84905.27,48,635,yes,0
56708.69,21809.19,60,439,no,1
28078.74,9781.68,36,355,no,1
89113.23,57577.41,60,709,yes,0
101271.97,80829.9,24,687,yes,1
86281.52,57984.26,36,627,yes,0
112667.85,41005.01,24,557,yes,1
86229.81,56259.97,72,817,yes,0
70864.74,39704.15,36,502,yes,1
102803.83,53204.46,36,603,no,1
113353.65,36415.88,24,509,yes,1
77608.07,32610.29,36,607,yes,0
40729.54,15271.45,36,410,no,0
33551.99,19264.13,36,391,no,0
91309.45,40890.48,24,658,yes,1
32991.72,15428.25,72,363,no,0
61854.91,18932.05,48,631,yes,0
96491.75,68772.52,24,807,no,0
47081.22,11228.22,36,584,no,1
29440.87,22854.61,60,646,yes,0
93339.26,66409.89,36,756,yes,0
36746.97,18989.42,84,400,no,1
117461.59,65374.94,36,825,yes,1
102737.9,49073.91,24,572,yes,0
107923.2,65816.96,36,751,yes,0
54104.05,15169.87,36,591,no,0
38466.98,8372.44,72,372,no,1
41300.29,25198.8,48,634,yes,1
79806.6,22061.74,36,409,no,0
118878.37,68749.04,72,778,yes,0
115802.1,87378.72,36,701,no,1
88863.74,87189.17,24,718,yes,0
36389.82,11127.26,48,422,no,0
109441.77,63048.83,36,701,yes,0
43349.98,15711.56,48,450,yes,1
38216.26,11746.12,48,623,no,0
108353.48,65278.7,24,605,yes,0
57866.18,26117.49,24,698,yes,1
118405.19,82936.79,24,795,no,1
87339.95,70389.13,24,730,yes,0
99229.6,83393.46,60,837,yes,0
112677.64,71300.42,60,635,yes,1
69279.7,55065.35,36,682,yes,0
91112.54,71581.13,72,658,no,1
25142.2,11355.12,24,408,no,0
26551.39,13653.47,36,646,no,0
89372.29,56778.28,60,845,no,1
95573.21,55848.49,48,687,yes,1
104363.68,65011.04,24,850,yes,0
40865.64,29088.48,60,623,no,0
92348.15,65810.6,48,667,yes,1
43002.48,22986.76,60,399,no,1
28624.24,7513.18,48,330,yes,0
41660.06,16249.41,36,521,yes,1
110140.29,50157.74,84,657,yes,1
113104.64,40896.17,36,592,yes,1
29437.14,11767.69,24,345,yes,1
118440.74,61827.06,36,581,yes,1
119249.63,60129.69,24,665,yes,1
86968.16,83505.47,24,826,no,1
95061.87,41396.52,24,696,yes,0
90695.61,56529.66,60,845,yes,0
104498.48,84530.8,36,794,yes,0
66925.63,46824.54,36,688,yes,1
105594.48,52501.78,36,611,no,1
113596.69,68718.32,36,774,yes,0
89281.7,42176.6,48,671,no,1
76114.25,86610.47,24,712,no,0
101875.1,51983.01,48,519,no,1
31860.06,15306.43,24,576,no,1
106599.72,47959.14,24,658,no,1
61432.9,36165.86,72,452,yes,1
70654.57,72257.32,24,659,no,0
53609.52,33117.95,72,635,yes,1
112252.61,69843.65,60,633,yes,1
107172.95,81006.62,24,850,yes,0
80931.03,44349.1,24,714,no,1
76863.41,67954.83,48,692,yes,0
101630.51,62812.92,24,521,yes,1
67668.21,40431.38,24,661,no,0
71765.04,18387.28,36,488,yes,0
108109.22,89929.19,36,652,no,0
88243.8,55589.82,24,711,yes,1
90260.63,40487.18,36,622,yes,0
89795.32,50175.43,48,629,yes,0
35833.28,17433.37,24,642,no,1
92407.31,74949.51,36,837,yes,1
25957.41,11681.23,36,518,yes,0
86404.71,61915.86,60,607,yes,0
58503.68,17659.52,48,613,yes,0
78746.8,44294.17,36,595,no,0
42434.66,18450.46,24,338,yes,0
81011.42,80903.68,36,755,yes,0
38848.52,14914.53,36,579,no,1
88732.72,36511.14,72,573,yes,1
58220.41,15060.11,36,424,no,1
64387.29,44069.96,36,650,yes,0
83035.27,57831.05,24,843,yes,1
42597.91,23895.18,48,461,yes,0
96775.6,50082.35,36,646,yes,0
109351.61,83962.1,24,723,no,1
80754.65,66487.56,48,764,yes,0
31856.38,9854.35,48,397,no,0
119356.02,74581.24,60,643,yes,1
60136.62,33174.17,36,637,no,0
100601.32,57762.11,24,743,yes,0
37914.01,25533.32,24,600,yes,1
33748.94,14836.22,36,579,yes,0
51740.13,48236.03,84,656,no,1
119560.95,89473.83,60,780,yes,0
101736.94,38610.47,24,509,no,1
85128.47,68490.32,24,809,yes,1
51946.16,31319.04,36,431,no,1
119090.63,74732.95,24,847,yes,1
48530.51,26907.4,24,339,no,0
105168.68,33183.15,36,604,yes,0
25170.37,7587.51,48,547,yes,0
80927.45,28717.71,24,599,yes,1
65032.39,25582.51,72,443,no,1
30823.08,6433.75,36,379,yes,1
78743.07,23745.41,24,439,no,0
40299.39,13186.83,24,645,no,0
53268.71,25517.73,48,607,no,0
71275.24,16265.63,36,409,no,0
60307.8,42014.58,48,661,yes,1
58868.76,15429.09,72,573,no,1
54819.68,73015.92,72,704,yes,0
102019.27,69070.83,24,712,no,0
27232.32,14367.58,48,364,yes,1
119917.82,67019.01,36,720,yes,1
95514.34,58156.93,36,807,yes,0
37320.67,13758.73,36,635,no,0
97947.9,26681.59,36,570,no,1
96753.08,87342.78,24,820,yes,1
109301.25,45835.27,72,581,yes,1
107448.59,89208.63,36,756,no,0
48485.73,26792.0,24,326,yes,0
37326.94,22702.77,60,574,no,0
33294.88,9807.56,24,617,no,0
108449.34,73970.96,24,662,yes,1
48946.48,22353.57,48,495,yes,1
119254.2,60450.32,36,683,yes,0
114992.73,63936.04,24,565,yes,1
74196.42,19838.58,24,508,yes,1
62748.15,68549.68,60,738,yes,0
63705.96,29850.6,84,744,yes,0
64040.67,28375.12,36,477,yes,1
38102.03,15066.83,24,541,no,1
104417.22,68062.16,84,663,yes,1
39699.03,15496.69,36,526,yes,0
106459.4,79890.22,72,741,yes,1
63930.46,36286.42,60,524,no,1
71138.1,41777.01,48,464,yes,1
80285.52,77566.98,72,693,yes,0
31551.72,16415.79,48,505,yes,1
54805.23,12024.21,48,480,yes,1
99341.81,55274.03,48,692,yes,1
35810.33,13190.9,24,349,yes,1
56308.65,27171.9,24,457,no,1
92140.15,41488.94,24,563,no,0
77990.16,47469.11,24,422,yes,1
82574.74,59998.97,24,788,yes,0
52933.66,63572.46,48,726,no,1
73642.26,27590.16,24,638,yes,1
107948.4,63438.92,24,733,yes,0
91133.62,88153.69,84,736,yes,1
33232.66,17911.52,24,570,yes,1
103991.24,32879.1,36,540,yes,1
35259.66,13606.35,24,402,no,1
119315.05,71115.71,36,617,yes,1
50898.39,30826.0,60,741,no,1
72075.74,44446.86,24,667,no,1
116661.56,41786.25,48,575,no,1
114410.31,60293.02,60,642,no,0
75612.59,39152.72,36,619,no,0
105641.77,36579.34,48,520,no,1
111514.31,49355.66,60,612,yes,1
62930.97,45940.66,36,701,no,0
108634.22,52855.52,36,557,yes,1
91267.22,19695.88,24,580,yes,1
95573.93,25468.58,72,646,yes,0
108507.72,33506.65,36,616,yes,0
58048.39,30670.15,24,513,no,0
33882.73,17448.16,36,359,yes,1
28466.7,7951.86,48,487,no,1
114823.98,43684.83,24,599,no,1
27977.3,12593.75,60,526,yes,1
42712.78,14072.81,24,486,no,1
98704.81,84029.42,24,828,yes,0
103487.84,84914.41,24,846,yes,1
117661.05,64615.71,48,813,no,0
56423.84,65800.82,48,745,yes,0
85729.44,58336.26,24,697,yes,1
119482.63,86049.52,48,649,no,0
112007.87,86392.02,48,685,yes,0
76999.81,40751.91,60,602,yes,0
115051.34,89258.38,60,777,no,1
81145.25,18809.94,36,539,yes,0
34946.49,25375.79,24,624,no,0
54615.5,52247.6,24,748,yes,1
101879.59,46560.92,24,519,no,0
96234.51,75807.89,36,781,yes,0
48993.92,24251.28,48,565,no,0
26570.78,14307.42,24,468,no,1
75368.51,46951.73,60,709,no,0
105161.6,56115.45,24,542,no,1
91348.65,65369.58,60,800,yes,1
37453.08,12117.65,48,348,no,0
84407.99,64260.56,24,635,no,0
63897.57,23258.85,84,562,yes,1
45675.2,23434.13,24,393,no,0
61871.3,61611.05,36,728,yes,0
64451.94,36339.8,24,512,yes,1
53843.79,39626.67,24,640,yes,1
111802.67,35009.9,24,563,yes,0
82408.36,60972.09,24,670,no,0
73791.32,41486.4,24,578,no,0
86430.01,37017.78,60,511,yes,0
54935.31,21689.78,24,484,no,1
88484.54,73880.89,48,801,yes,1
111970.01,26547.38,84,528,no,0
74142.74,30260.05,36,642,yes,1
75329.93,66476.44,24,750,yes,0
91793.2,60052.67,36,849,yes,1
56287.46,23572.89,36,695,no,0
88474.74,65830.1,72,850,yes,1
45579.55,22437.52,36,535,yes,1
52853.46,26966.98,36,434,yes,1
99804.58,59139.81,60,845,yes,0
43650.22,18765.91,72,364,no,1
26711.49,10450.33,36,523,no,1
114090.43,78234.43,24,689,yes,0
109387.72,86667.94,60,802,yes,0
100212.12,50409.71,60,668,no,0
110346.95,76464.43,36,807,yes,1
38655.7,14283.96,24,312,no,1
26726.76,9417.49,60,504,no,1
51744.23,36515.1,24,607,no,0
84361.88,81861.96,24,715,yes,0
44508.67,18833.45,48,359,yes,0
83448.89,84020.06,24,775,yes,0
25127.59,16107.51,48,643,yes,0
115270.84,89592.24,72,811,yes,0
70434.99,44566.35,24,672,yes,0
109538.75,55530.25,36,733,yes,1
105767.48,62106.19,24,606,yes,1
105580.76,55856.58,36,748,yes,1
88456.79,49504.83,48,684,yes,0
48239.15,20682.21,72,362,no,1
104280.61,70910.43,36,722,no,0
118558.58,25145.03,48,516,yes,1
76395.8,27968.58,48,637,yes,1
106817.95,76725.56,72,781,yes,0
70546.86,57133.56,24,734,no,0
61344.03,21767.5,24,623,no,0
49905.09,16239.94,24,599,yes,0
32487.09,7705.22,60,386,yes,0
112871.79,43464.87,24,654,yes,1
70621.79,41885.47,24,546,no,1
116990.96,66304.8,48,768,yes,0
118940.56,80985.14,60,681,no,1
100989.75,33487.87,24,581,yes,0
111702.68,72748.47,24,633,yes,0
66639.5,33224.75,48,480,no,0
32701.2,9859.92,36,408,no,0
103410.23,53232.81,48,653,yes,0
89929.49,38847.09,48,552,yes,0
112716.75,63718.25,36,792,yes,1
105716.12,59550.15,72,521,yes,1
33236.39,25014.53,48,647,no,1
85231.13,21000.55,36,551,yes,1
90321.46,62522.3,72,816,no,1
36784.73,17837.35,72,536,yes,0
35660.87,14836.55,24,530,no,1
92273.52,41116.58,36,549,no,0
49683.49,14387.47,36,648,no,1
116817.56,79691.73,60,671,no,0
100333.03,55317.17,48,664,no,0
91644.47,64207.6,36,694,yes,0
89899.82,39728.35,24,590,no,0
56577.85,27253.91,84,512,yes,1
108511.33,72178.3,24,809,yes,0
103648.16,86162.34,36,784,yes,0
31765.05,13579.12,24,474,no,0
80798.95,56354.53,36,742,yes,1
94077.52,59315.29,60,772,yes,0
85942.58,44911.78,36,675,yes,0
107603.01,84426.11,48,611,yes,1
91586.26,39055.3,24,520,no,0
116107.61,64033.03,60,752,yes,0
97502.27,58496.52,24,766,yes,1
85469.12,17135.36,36,574,yes,0
36091.63,16979.82,36,307,yes,1
106163.84,55056.59,36,659,yes,0
57649.2,49807.58,84,703,yes,1
90320.76,80582.38,48,697,yes,0
93698.77,47056.85,48,643,yes,1
42906.38,10678.54,48,370,no,1
95941.14,65334.4,36,616,yes,0
32491.89,9775.68,36,641,no,0
44617.01,23045.07,24,311,no,0
29614.73,10062.31,72,427,no,0
82816.4,55566.87,48,787,yes,0
71481.23,28411.14,48,513,yes,0
99606.05,72266.01,36,841,yes,0
26706.75,15825.42,24,379,no,1
97336.4,47570.7,72,532,yes,1
48206.8,22847.09,84,310,no,1
86403.25,61006.04,24,832,yes,0
96847.34,29582.37,36,596,no,1
44916.53,20037.38,48,320,yes,1
92397.7,28841.82,48,533,yes,0
102413.66,49734.11,60,531,yes,1
72686.88,35215.92,24,498,no,1
79580.51,29830.81,24,525,no,1
45982.39,23059.5,24,574,yes,1
35676.5,10776.7,36,368,no,1
100020.24,85672.18,60,777,yes,1
41474.81,11216.83,36,347,yes,0
64632.1,28871.65,24,601,no,0
102643.66,68547.89,24,827,yes,1
66728.51,25698.4,36,479,yes,0
51795.36,22511.33,60,432,yes,1
58618.49,18760.88,48,519,no,1
28613.5,15626.55,84,467,yes,1
45807.52,18318.95,24,539,yes,0
38665.6,7688.78,48,324,no,0
80139.73,23182.3,48,641,yes,0
64817.35,33109.79,36,645,yes,1
44854.34,22160.71,24,414,no,1
64392.6,36593.35,24,693,yes,0
50884.64,53349.64,24,730,yes,0
38397.33,29401.85,24,636,yes,1
77016.95,32541.14,24,600,yes,1
50504.24,29183.81,24,693,yes,1
78025.4,79914.93,36,697,yes,1
98466.24,37468.56,36,653,yes,0
103003.68,20578.21,24,532,yes,1
115826.3,43127.69,36,651,no,0
30196.49,12667.75,36,507,yes,0
51993.35,13745.3,36,426,no,1
53490.46,20989.47,24,500,no,0
97429.56,65762.76,24,661,no,1
56428.23,68229.17,24,726,yes,0
93177.41,75614.49,36,725,yes,1
78783.67,42240.84,36,483,no,0
34092.78,20760.01,60,612,yes,1
40017.26,8723.94,36,596,yes,0
82453.3,46511.57,24,803,yes,0
51968.02,24410.81,72,569,yes,1
106370.68,87346.64,36,814,yes,0
112843.05,86847.96,24,799,yes,1
118337.88,71932.16,24,598,yes,0
106969.3,62364.85,36,819,no,1
48311.87,29925.28,84,636,yes,0
50640.6,15309.32,24,597,yes,1
41583.74,20988.13,84,481,yes,1
114810.52,60376.45,24,618,yes,0
36883.44,22030.69,24,421,yes,1
94328.17,32387.77,24,680,yes,1
