annual_income,loan_amount,loan_term_months,credit_score,autopay_enrolled,target
84693.95,41242.07,60,511,no,1
36287.68,16958.33,48,457,no,1
100493.1,88297.48,24,794,no,1
93030.44,54949.3,36,540,yes,1
85220.4,56567.15,48,743,no,1
27641.94,5708.77,36,318,no,1
46630.36,14664.34,24,473,yes,1
48488.65,21926.17,36,365,no,1
42302.45,23321.12,24,547,yes,1
98629.78,23810.07,60,509,yes,1
79162.41,60038.57,24,740,no,1
37078.66,12797.81,36,368,no,1
64862.36,34055.69,84,634,yes,1
91946.28,71571.37,24,827,yes,1
88118.06,54085.48,72,752,yes,1
36866.07,14872.58,48,449,no,1
113718.11,81401.56,48,751,yes,1
116555.71,67821.79,24,805,yes,1
26827.68,8684.84,36,360,no,1
78543.33,17345.19,24,489,yes,1
49302.32,23998.49,36,426,yes,1
103154.94,44384.93,72,668,no,1
70479.61,21038.58,72,454,yes,1
112791.94,55691.01,48,677,yes,1
49626.71,25088.79,24,371,no,1
118887.58,76881.85,24,842,yes,1
107080.18,89732.78,24,725,yes,1
33821.83,16411.47,48,448,yes,1
50063.7,24359.74,24,502,yes,1
102211.43,31609.76,48,533,no,1
50441.38,68356.46,24,712,no,1
98617.48,64189.13,60,804,yes,1
38892.46,18080.09,60,544,yes,1
57522.56,23374.36,24,481,no,1
73314.87,32525.33,36,536,no,1
74297.4,58867.28,24,674,yes,1
117557.64,64533.98,48,660,yes,1
45721.29,11385.65,72,329,yes,1
46359.91,11360.08,48,518,no,1
89045.19,85906.85,24,662,yes,1
37405.54,15230.83,36,411,yes,1
99379.19,29828.68,84,532,yes,1
51032.78,40680.72,84,610,yes,1
78806.69,38692.12,24,546,no,1
52631.85,66775.26,24,723,yes,1
114506.79,61312.18,48,633,no,1
60187.96,53826.69,48,657,yes,1
32288.97,7106.94,72,444,yes,1
57971.93,42236.55,24,691,yes,1
118553.43,68388.45,24,805,yes,1
41300.58,22461.98,36,355,no,1
37389.69,13698.22,36,300,no,1
36692.29,20935.02,60,483,yes,1
77983.96,43520.32,36,432,yes,1
57206.43,55933.44,36,733,no,1
81425.62,85636.27,72,753,yes,1
48322.46,15287.49,24,569,no,1
115802.1,87378.72,36,701,no,1
26985.87,10770.97,48,379,yes,1
69657.81,17007.2,60,594,yes,1
96046.73,67213.84,24,845,yes,1
53511.81,40201.29,24,737,yes,1
26263.22,11790.47,36,551,yes,1
47828.58,22298.37,60,569,yes,1
95128.12,68798.43,48,692,yes,1
57813.82,28879.07,60,488,no,1
39682.38,9196.18,84,464,no,1
45503.01,14378.28,36,540,no,1
49953.31,35461.41,60,603,yes,1
115908.39,63303.25,24,742,yes,1
69810.44,37626.75,72,463,no,1
55629.32,25626.97,48,598,no,1
25879.5,12388.34,24,495,no,1
92328.53,86087.0,60,798,yes,1
100270.28,81393.04,36,806,yes,1
116018.83,69511.29,48,823,no,1
116847.15,69516.5,48,789,no,1
94316.55,30199.67,84,565,yes,1
103928.36,78754.45,24,746,no,1
56543.39,20914.65,24,615,yes,1
85062.51,60183.9,24,801,yes,1
98834.09,83767.56,60,706,yes,1
28696.34,9327.47,24,619,yes,1
48485.38,14610.55,72,608,no,1
69742.07,77158.17,48,704,yes,1
112342.86,74986.62,24,751,no,1
55505.31,54275.16,24,668,yes,1
83532.28,59824.78,60,814,yes,1
26685.91,8076.74,60,335,yes,1
83403.72,35532.19,60,592,no,1
118048.94,77433.88,72,759,yes,1
113459.02,78533.8,24,755,yes,1
26136.34,13887.42,72,429,yes,1
29452.33,14461.24,24,353,no,1
57233.08,36745.67,48,655,yes,1
65421.9,14699.26,48,586,yes,1
82814.41,61502.01,36,767,no,1
106205.95,60647.59,36,781,yes,1
114463.8,77299.79,24,736,no,1
44555.76,10550.19,24,574,yes,1
116457.49,89110.77,36,756,yes,1
45692.16,10156.66,24,535,yes,1
116456.31,78578.5,84,783,yes,1
56353.67,33212.28,72,412,no,1
48142.65,17527.78,36,406,no,1
92070.93,69413.33,36,744,yes,1
91032.07,70738.46,48,755,no,1
107403.01,50854.72,72,650,no,1
34125.53,21673.94,24,636,no,1
97223.82,43184.23,84,638,no,1
60381.49,31476.6,60,635,no,1
27571.42,10014.28,36,351,yes,1
114977.91,76713.56,24,755,yes,1
37570.26,14913.73,36,370,no,1
66699.19,39838.72,72,708,yes,1
100612.74,74581.75,72,627,no,1
70962.05,41384.15,36,715,yes,1
89763.63,60666.95,24,808,no,1
59846.88,21200.23,72,402,no,1
102577.47,30568.64,24,587,yes,1
68992.8,63720.93,24,739,yes,1
84668.12,22888.22,84,580,no,1
116890.44,82438.34,24,798,yes,1
38616.99,10352.77,84,593,yes,1
25897.04,15338.35,36,473,no,1
36920.79,22211.18,24,558,yes,1
72810.49,26869.25,60,418,no,1
76753.44,58842.43,48,633,yes,1
30405.16,11187.78,36,487,no,1
63966.81,16447.74,36,588,yes,1
37142.94,13403.76,36,343,no,1
113709.67,29006.04,24,515,yes,1
90817.7,55708.49,36,797,yes,1
79500.08,46886.82,36,439,no,1
70080.69,39343.32,60,429,yes,1
90409.82,59976.84,60,649,yes,1
54221.39,12231.1,24,583,no,1
61207.91,45636.45,24,615,no,1
95930.53,28943.21,24,556,yes,1
82874.37,60903.53,36,606,no,1
93861.85,60449.53,36,789,no,1
63068.87,30828.53,60,436,yes,1
69728.09,37984.29,84,449,no,1
93040.73,55051.96,36,846,yes,1
76647.72,42964.02,36,429,yes,1
63297.06,22245.97,48,481,yes,1
43392.96,11586.16,24,363,no,1
53386.39,27239.48,36,533,yes,1
105244.69,78630.19,24,787,yes,1
66982.17,32560.84,60,426,yes,1
80588.36,78133.91,48,837,no,1
60040.97,15718.05,72,401,no,1
96498.51,28777.76,24,507,no,1
41496.98,18475.55,24,384,no,1
95951.21,51125.88,60,696,no,1
97502.3,82711.8,60,668,no,1
91385.22,24623.51,24,514,no,1
63117.75,26056.82,48,534,yes,1
89474.41,38189.09,84,510,no,1
75411.02,32206.86,24,403,no,1
109596.41,83922.92,48,741,yes,1
53473.42,65656.68,24,716,no,1
44780.16,25618.72,24,576,yes,1
33826.82,7672.32,36,368,no,1
111332.01,72838.71,72,745,yes,1
81241.8,43805.16,48,744,yes,1
71785.12,58444.69,48,661,yes,1
114075.84,71627.19,60,803,no,1
65226.71,27367.33,24,591,yes,1
89507.21,42758.72,84,549,yes,1
71138.1,41777.01,48,464,yes,1
111646.02,62907.18,48,703,no,1
86246.82,39245.51,24,516,yes,1
46955.93,21611.72,24,480,no,1
80272.83,69633.5,48,713,yes,1
86235.3,37226.45,72,579,yes,1
47426.45,17610.29,36,374,no,1
44440.87,19847.47,24,360,yes,1
54553.38,45074.08,84,640,yes,1
30196.49,9096.33,24,322,no,1
106999.82,44057.98,24,615,no,1
66060.22,40807.47,36,703,no,1
92802.1,65273.88,24,817,yes,1
110384.15,76082.55,36,777,yes,1
25344.26,16337.76,48,612,yes,1
109518.44,78631.28,60,707,yes,1
77286.9,33511.73,84,539,yes,1
115789.92,80319.35,36,776,yes,1
91865.71,74712.01,36,703,yes,1
38501.84,18896.62,36,544,no,1
58444.98,23155.92,72,519,yes,1
98060.81,62995.36,36,825,yes,1
115607.02,63932.07,72,528,yes,1
62095.58,49788.32,36,698,yes,1
105532.96,65750.37,72,741,yes,1
119302.68,27028.5,36,536,yes,1
39243.04,11392.19,24,616,no,1
89268.78,84848.16,84,833,yes,1
66874.52,25228.49,48,437,no,1
88670.76,39593.59,84,562,no,1
57872.46,14826.45,72,402,no,1
112890.4,66089.4,84,844,yes,1
28002.69,6592.85,24,588,no,1
38446.28,9225.29,36,499,yes,1
37903.61,30544.08,24,629,no,1
93776.42,54127.96,60,644,no,1
44250.95,27337.88,84,565,no,1
107023.46,84681.87,84,654,no,1
36507.29,10125.57,24,644,yes,1
104146.93,71080.86,24,621,yes,1
61561.36,20618.38,60,535,no,1
47545.37,24220.58,36,420,yes,1
81184.09,68324.99,84,733,no,1
45204.41,15597.83,36,519,no,1
58448.89,37280.03,24,646,no,1
57923.0,25633.06,48,490,no,1
118548.15,78069.48,36,721,yes,1
73708.31,39411.71,72,737,yes,1
34226.83,9926.31,60,412,no,1
76370.37,42100.22,36,670,yes,1
91267.22,19695.88,24,580,yes,1
102209.29,87773.31,84,665,no,1
52248.37,15070.58,60,509,yes,1
75702.61,25376.85,24,541,yes,1
27800.06,9191.7,36,596,no,1
72882.8,78606.76,36,726,yes,1
98738.45,26731.45,72,616,yes,1
44525.35,20471.85,24,623,yes,1
69268.11,35803.84,36,580,yes,1
111682.53,86384.27,60,849,yes,1
88523.1,41861.86,24,663,yes,1
38072.64,20582.98,84,648,no,1
38663.68,21894.59,24,304,no,1
35015.68,15844.9,36,421,yes,1
86886.94,46460.59,60,596,no,1
54171.96,29983.18,36,558,yes,1
95504.09,34778.25,36,530,yes,1
100848.07,86174.68,60,768,no,1
112597.68,67733.67,84,587,yes,1
35055.15,13870.28,24,543,yes,1
98462.83,67922.68,36,603,yes,1
100481.35,27432.06,36,511,yes,1
84450.63,26796.61,36,567,yes,1
25966.93,7412.78,60,561,no,1
49703.32,11414.36,24,375,yes,1
76931.8,46977.87,60,518,yes,1
84487.85,58226.48,60,618,no,1
83578.69,89028.25,24,708,yes,1
94350.33,89438.06,48,756,yes,1
51912.53,24618.1,36,595,yes,1
82400.89,33842.56,48,506,no,1
39955.66,23302.94,36,409,no,1
74001.56,42155.82,24,609,yes,1
57916.68,71043.53,24,716,no,1
71214.68,54758.74,24,617,yes,1
100339.02,48583.01,36,673,yes,1
117668.96,61580.93,36,723,yes,1
95749.89,86546.6,24,751,yes,1
59813.04,48270.45,24,718,yes,1
107469.08,22759.37,24,500,no,1
94409.89,87365.88,60,775,yes,1
94342.45,23640.73,84,557,no,1
28769.48,12046.63,72,437,no,1
69818.79,27469.62,36,506,yes,1
76713.5,16421.69,24,428,no,1
36079.22,20250.58,36,620,yes,1
43185.14,16089.27,84,550,no,1
45772.33,12301.71,60,587,yes,1
110119.51,73269.18,84,672,no,1
56326.68,48245.54,60,661,yes,1
110982.64,85578.88,36,706,no,1
81476.51,50791.29,60,666,yes,1
114431.93,68013.26,48,813,yes,1
85352.15,77541.37,84,842,yes,1
62003.67,21571.63,84,575,yes,1
69267.9,66364.24,84,748,yes,1
60179.43,67636.91,24,742,yes,1
51733.57,30691.54,24,432,no,1
65092.15,48949.88,24,721,yes,1
114528.44,45823.05,84,652,yes,1
84582.06,85256.2,36,785,no,1
94202.16,67496.77,84,784,yes,1
95628.84,75668.8,84,849,yes,1
83230.89,57015.42,84,661,yes,1
52005.06,21099.47,60,532,no,1
39819.02,14907.75,36,642,yes,1
34574.57,17872.05,36,614,yes,1
66007.36,50302.71,24,715,yes,1
31591.22,8304.45,36,317,yes,1
46665.2,33636.0,24,601,no,1
100995.58,61571.71,24,638,yes,1
26550.72,10458.7,36,308,yes,1
29122.33,9100.64,24,379,yes,1
50482.72,13495.81,24,451,no,1
52618.87,14454.86,24,549,no,1
52839.61,48582.62,24,680,yes,1
43230.04,16909.59,36,431,no,1
103726.08,45931.64,48,579,no,1
58473.73,41770.22,36,671,no,1
81518.05,30878.9,24,502,yes,1
108817.67,70334.05,36,713,yes,1
40160.97,22844.0,48,482,no,1
50297.36,33173.87,24,641,yes,1
53469.38,20369.6,60,614,yes,1
74244.78,28192.68,36,673,yes,1
68590.62,30098.86,36,670,yes,1
32618.37,19491.8,72,386,no,1
109099.28,73692.91,36,837,yes,1
57302.0,15715.94,36,415,no,1
114064.83,43666.8,24,620,yes,1
49965.98,17981.06,60,427,yes,1
50375.99,13776.29,24,478,no,1
65375.46,38277.61,48,549,no,1
29920.2,14630.18,24,482,no,1
82856.31,31315.45,36,650,yes,1
97502.27,58496.52,24,766,yes,1
46362.83,24063.33,72,483,no,1
25067.04,17320.42,72,640,yes,1
75199.56,35160.38,36,438,no,1
115305.99,59630.73,72,527,yes,1
29985.56,10831.28,72,466,no,1
87477.99,62485.97,36,710,yes,1
29206.66,13913.09,24,493,no,1
52016.03,42594.75,48,748,no,1
63071.47,38501.65,36,450,yes,1
39478.08,12199.11,24,598,yes,1
60520.12,16497.66,60,483,no,1
116807.21,40480.02,72,500,yes,1
30351.24,16506.69,84,609,yes,1
71108.21,40915.12,72,586,no,1
56181.6,30654.16,84,584,yes,1
71730.8,34291.36,36,594,yes,1
29776.65,9791.22,24,648,no,1
76580.68,34551.92,36,655,no,1
110026.94,55748.36,72,601,yes,1
69089.4,18466.21,24,425,no,1
65365.93,24710.3,60,539,yes,1
50143.22,14489.99,72,516,yes,1
110337.48,85637.16,24,795,yes,1
39777.38,22471.87,72,408,yes,1
54580.42,16630.73,48,542,no,1
57616.95,14955.68,48,432,yes,1
98750.89,25119.86,48,542,no,1
106058.6,40720.82,72,509,yes,1
77649.92,30677.1,24,541,no,1
58909.89,33742.6,24,446,no,1
65440.3,65303.37,48,698,yes,1
56350.51,56914.15,24,652,no,1
95959.97,66161.54,24,754,yes,1
101194.68,68039.86,36,777,yes,1
63036.21,55031.97,48,699,no,1
109142.81,71137.22,36,628,yes,1
52249.45,22944.8,84,644,no,1
98863.33,54314.41,60,660,yes,1
94646.91,61845.18,60,649,yes,1
25291.02,8879.75,84,554,no,1
47398.63,19964.92,72,645,no,1
106594.47,80863.29,60,775,no,1
97692.35,38341.86,36,530,no,1
75979.82,47955.3,24,465,no,1
69014.67,40742.93,24,746,yes,1
45766.61,20258.36,24,414,no,1
63900.29,35330.22,84,665,yes,1
91087.37,33056.39,48,595,yes,1
107921.6,54111.15,24,725,yes,1
29432.72,15916.04,36,389,yes,1
102062.85,80643.77,36,706,yes,1
98814.62,78501.79,84,675,yes,1
71444.58,55268.44,24,649,yes,1
83552.85,70535.86,36,835,yes,1
93745.13,82010.41,72,803,yes,1
82843.61,20606.98,84,594,yes,1
35157.78,18718.04,48,626,yes,1
80837.43,35469.22,72,561,no,1
39481.51,18305.02,36,408,no,1
95305.57,64978.05,36,743,yes,1
71570.61,39255.12,24,516,yes,1
28888.82,17793.75,72,556,no,1
31758.3,8166.75,84,483,no,1
106255.8,37475.35,36,503,yes,1
71908.24,15932.99,24,448,yes,1
98996.0,58333.32,24,785,yes,1
28650.49,12044.05,24,327,no,1
107984.84,84513.25,48,803,yes,1
67267.29,14560.83,24,492,yes,1
72473.98,28953.61,24,531,no,1
92035.82,40079.38,48,681,no,1
65552.72,38297.96,24,437,yes,1
114097.94,53438.86,36,620,no,1
109312.11,84197.93,24,637,yes,1
109679.49,69780.05,60,735,no,1
51653.75,23569.6,36,428,no,1
50504.24,29183.81,24,693,yes,1
106014.75,88664.27,84,667,yes,1
32168.98,15676.1,24,485,yes,1
115070.42,59256.42,72,741,yes,1
90462.75,79161.71,72,845,yes,1
106912.03,65255.49,36,513,yes,1
74335.76,22810.5,24,457,no,1
95932.79,78005.91,48,785,yes,1
85254.73,48711.79,48,596,no,1
51256.11,45601.32,48,736,yes,1
89225.89,47891.82,84,674,yes,1
94710.91,63196.03,24,789,yes,1
67790.24,35401.7,36,458,yes,1
37424.26,29554.55,60,622,yes,1
92055.16,84237.32,24,784,yes,1
93647.58,20899.92,36,511,no,1
64044.29,28959.73,84,547,yes,1
39092.2,19662.87,24,525,no,1
64914.84,64183.08,36,730,no,1
47552.29,22373.14,36,580,no,1
84621.27,32234.23,24,597,yes,1
108978.67,24807.13,24,594,no,1
26726.63,20245.75,36,618,yes,1
89815.85,59208.11,24,732,no,1
40719.81,19351.47,48,396,no,1
83906.12,67837.05,24,772,yes,1
113852.37,64831.71,36,761,yes,1
58695.21,46121.65,24,739,yes,1
44192.62,27423.94,60,569,yes,1
82859.83,42081.75,48,587,no,1
54982.58,26138.18,24,593,no,1
80437.51,56964.48,60,787,no,1
60175.04,14434.88,24,550,yes,1
86129.51,86820.28,24,824,yes,1
97710.44,33848.64,84,550,yes,1
73143.77,25091.86,36,499,yes,1
42920.19,11236.62,24,598,yes,1
114759.14,69808.3,72,725,yes,1
40808.46,21653.17,24,405,no,1
110794.52,88548.02,84,704,yes,1
62211.05,36491.77,36,656,no,1
87719.96,48064.93,84,628,yes,1
42355.75,26512.33,48,494,no,1
71022.45,16562.92,48,559,no,1
38521.53,19140.96,60,467,no,1
114241.6,63814.93,24,513,no,1
113015.0,48371.21,24,549,yes,1
111847.49,69761.74,24,676,no,1
112665.05,85752.78,72,705,yes,1
40954.54,16456.74,84,581,no,1
76924.53,48928.42,24,749,no,1
33644.18,16808.56,36,622,yes,1
93609.21,72669.41,24,839,yes,1
26040.58,9054.81,24,573,yes,1
35098.5,13591.83,36,407,no,1
69604.78,24939.22,84,541,no,1
41342.85,22283.95,24,523,yes,1
83668.98,24273.97,60,528,no,1
100086.36,84051.62,24,628,yes,1
87411.73,82395.69,60,744,yes,1
36931.09,13287.54,36,349,no,1
111141.92,61793.72,24,617,yes,1
63339.18,15240.91,60,514,no,1
73767.6,55775.53,72,725,yes,1
95382.46,41245.69,60,697,yes,1
71302.98,36188.45,24,449,no,1
31446.77,16341.26,36,639,yes,1
76510.4,30252.34,72,626,yes,1
101220.16,86480.12,84,748,yes,1
27438.64,12288.43,24,548,yes,1
119943.38,84889.51,24,794,no,1
63494.97,16613.3,24,463,no,1
39030.93,14029.84,48,525,no,1
68128.06,58265.46,36,660,yes,1
49254.75,12065.47,72,568,no,1
28406.16,7096.76,72,599,no,1
66292.82,26946.27,24,457,no,1
52538.85,12792.36,60,439,yes,1
29918.8,15136.3,84,567,no,1
45116.95,16643.64,60,463,yes,1
98202.3,59606.5,84,714,no,1
86819.75,85073.46,24,736,yes,1
79314.12,57146.39,24,632,no,1
51482.64,32929.55,72,608,yes,1
109214.71,72757.48,72,788,no,1
27535.31,14250.79,60,483,no,1
119374.87,47237.2,24,652,yes,1
108963.53,72623.09,48,821,yes,1
109736.94,53773.43,60,539,no,1
55218.51,22575.01,60,593,no,1
65947.55,31818.84,36,577,no,1
74463.56,40768.64,24,509,yes,1
105217.97,71323.86,48,716,no,1
79560.41,86902.23,36,701,yes,1
25118.78,9395.93,72,565,no,1
94226.03,68294.34,24,754,yes,1
100136.8,43746.44,24,550,yes,1
42267.25,18245.49,24,416,yes,1
53146.86,56222.41,36,655,no,1
71470.19,42442.35,84,419,no,1
32180.9,12900.33,72,527,no,1
52323.11,24287.21,60,728,yes,1
37991.39,18522.12,48,378,no,1
37910.82,19162.32,84,548,yes,1
44463.58,20430.6,24,479,yes,1
44317.26,25389.49,24,379,yes,1
74006.18,18859.75,36,401,yes,1
115237.57,73226.91,84,632,no,1
102567.16,86014.38,84,663,yes,1
48533.1,29925.03,24,622,no,1
58822.61,13436.4,24,475,no,1
61432.9,36165.86,72,452,yes,1
56037.48,28780.84,36,529,no,1
26015.02,8068.26,24,331,no,1
84576.04,67903.33,36,677,no,1
43120.57,11835.13,36,423,no,1
101915.97,52219.43,36,608,yes,1
90990.96,37179.69,60,549,yes,1
92720.83,76916.74,48,655,yes,1
58035.93,19073.19,60,529,no,1
109784.41,67614.41,24,548,yes,1
72460.75,32282.95,24,711,yes,1
109669.44,56712.74,48,526,yes,1
118763.24,77822.43,24,731,yes,1
115381.44,82785.84,36,628,no,1
50160.29,52053.84,24,701,yes,1
26172.75,17994.35,24,608,no,1
108416.85,52074.97,36,515,yes,1
97904.65,76651.61,24,806,yes,1
65267.01,51866.58,24,643,yes,1
35984.62,20288.97,24,480,no,1
34909.59,18368.3,36,537,no,1
75191.17,59750.04,36,636,no,1
109888.55,33104.61,36,531,yes,1
60370.58,23903.86,24,697,yes,1
105854.2,50184.56,36,557,no,1
81660.79,87590.65,72,813,yes,1
95632.22,33267.97,84,505,yes,1
108793.92,73981.19,84,791,yes,1
118131.87,68089.33,24,748,yes,1
26957.25,7298.59,84,350,no,1
78307.28,39333.0,36,645,yes,1
78954.97,43282.19,60,512,no,1
25938.32,14508.77,84,318,no,1
43646.19,13892.99,24,307,no,1
58196.43,29852.72,36,690,yes,1
74276.49,64711.58,72,655,no,1
77887.28,41178.9,36,537,yes,1
41411.68,16366.99,24,397,yes,1
48744.98,13273.18,48,408,yes,1
101756.59,59429.89,24,651,no,1
91903.13,74355.13,24,783,yes,1
30557.33,9920.68,84,317,no,1
49632.54,11578.16,24,339,no,1
105097.34,31517.71,24,556,no,1
71559.82,38628.6,24,412,no,1
119858.0,50567.54,48,561,no,1
67117.87,17686.19,72,516,no,1
63810.08,55747.36,48,652,yes,1
71322.8,37535.84,72,645,yes,1
91435.16,89867.45,84,707,yes,1
47259.46,29361.65,36,588,yes,1
116744.14,55397.98,36,667,yes,1
37353.29,16205.33,84,495,yes,1
65785.53,29721.85,24,561,no,1
113743.03,42602.25,24,564,yes,1
34886.76,9698.92,24,505,no,1
93077.2,75029.82,84,762,yes,1
94403.18,77498.07,24,736,yes,1
35134.06,9758.34,24,405,no,1
63273.02,19723.43,24,587,no,1
30179.74,7160.3,48,459,no,1
57365.31,40316.27,48,677,yes,1
56431.64,12696.3,24,535,yes,1
84179.17,45593.1,48,825,yes,1
101190.94,26581.27,24,555,no,1
74660.62,35059.02,24,456,no,1
82413.61,83939.58,24,656,yes,1
40884.26,24872.13,48,523,no,1
44865.28,27189.82,60,547,yes,1
37332.89,21303.36,24,478,no,1
42600.51,13187.16,48,482,no,1
103140.13,76788.45,24,736,yes,1
87081.01,46920.18,84,764,yes,1
59240.4,30466.4,72,447,no,1
92283.08,71438.82,36,643,no,1
25764.99,19142.07,24,634,yes,1
110911.65,83728.87,36,718,yes,1
46760.78,27611.73,24,381,no,1
43992.89,16582.01,36,487,yes,1
28200.04,12181.98,72,443,yes,1
88474.74,65830.1,72,850,yes,1
68831.4,45221.85,84,607,yes,1
112689.73,55147.13,24,587,yes,1
43851.05,10598.58,36,583,no,1
71267.35,27543.31,36,412,no,1
26096.1,21845.22,36,626,no,1
86370.49,78100.25,36,845,no,1
39288.34,23445.4,60,538,yes,1
32236.11,12875.15,60,481,no,1
59655.55,17534.17,60,649,yes,1
25535.95,5449.84,36,545,yes,1
90363.3,66278.75,72,831,no,1
25024.1,6870.55,24,589,yes,1
76263.56,18400.5,24,508,yes,1
71282.86,22119.97,24,513,yes,1
108692.39,30623.41,84,544,no,1
47011.96,21883.47,72,550,no,1
87336.95,27533.04,24,517,yes,1
33718.37,11114.07,72,344,no,1
85052.69,39301.46,60,542,yes,1
31557.11,10713.59,36,517,no,1
27100.44,5933.19,36,492,yes,1
52192.36,17894.48,24,441,no,1
61183.19,15351.25,24,422,yes,1
39478.41,23613.66,60,363,no,1
100989.75,33487.87,24,581,yes,1
89736.45,79774.56,48,850,yes,1
67063.61,27991.13,24,591,no,1
36270.99,18712.08,84,528,no,1
66523.56,69370.23,48,709,yes,1
31768.44,13477.87,36,637,no,1
68136.35,16493.4,60,592,no,1
30799.6,19467.11,36,645,no,1
118866.86,81712.58,36,634,yes,1
118823.84,53688.38,72,689,no,1
69945.21,19435.43,36,631,yes,1
59016.78,48182.59,84,726,yes,1
42834.44,13042.8,24,517,yes,1
61657.76,40339.47,60,631,no,1
92062.91,72055.35,36,673,yes,1
103653.33,65395.32,24,680,no,1
36460.6,11411.34,36,410,yes,1
95879.41,59616.19,72,836,yes,1
107263.71,64623.23,60,827,no,1
76231.64,36303.88,48,570,yes,1
103834.12,37739.98,24,518,yes,1
80860.0,20748.92,60,513,yes,1
25167.3,11466.87,84,484,yes,1
99232.28,61912.74,72,747,yes,1
119639.68,69036.38,24,760,yes,1
27942.44,7148.27,60,349,no,1
68496.07,44255.91,24,748,yes,1
73040.71,40794.71,60,696,no,1
98551.89,62593.19,72,687,yes,1
41683.12,11110.81,60,397,no,1
81099.43,23620.07,36,516,yes,1
56500.52,15074.28,84,427,no,1
71133.82,55244.97,36,602,no,1
26922.07,9777.85,36,556,yes,1
88220.23,85004.46,36,653,no,1
93336.86,51701.43,24,731,yes,1
66137.52,34481.64,24,618,no,1
103426.34,86822.73,84,659,yes,1
100795.68,22796.47,24,596,yes,1
109353.32,64751.71,48,524,no,1
75397.52,22492.68,84,573,no,1
41352.94,21003.88,24,629,yes,1
78714.94,63743.85,84,718,yes,1
82992.69,69208.93,48,657,no,1
67774.64,24567.88,84,478,yes,1
59985.49,37554.33,36,542,yes,1
54551.71,17164.27,48,600,yes,1
33982.83,9823.36,60,416,yes,1
32017.47,17139.51,84,504,no,1
112028.84,83690.61,24,832,yes,1
109800.2,65103.05,24,807,yes,1
108995.72,80842.07,24,749,no,1
118338.06,62726.52,84,566,yes,1
119076.48,46173.77,48,674,yes,1
60206.26,26071.1,72,514,no,1
50834.8,20556.23,24,584,yes,1
36334.27,14295.99,72,542,no,1
65171.59,24564.84,24,406,no,1
105697.43,35407.79,84,614,no,1
98740.59,68310.7,24,759,yes,1
83141.4,72082.58,24,612,no,1
101137.83,51684.11,24,653,no,1
106409.97,78887.42,36,760,yes,1
58361.88,14958.58,36,495,yes,1
119766.52,88582.45,36,829,yes,1
82335.56,52923.9,36,693,no,1
106521.82,62350.03,36,520,yes,1
69794.07,40400.97,48,495,no,1
110181.35,87042.61,48,769,no,1
32946.11,8645.62,48,430,yes,1
95278.48,79961.36,36,767,yes,1
30923.81,10245.26,48,571,yes,1
61615.72,58811.47,72,678,no,1
32195.19,16457.19,36,468,yes,1
77714.33,24518.85,84,486,no,1
112782.76,23447.23,72,594,yes,1
83795.99,54056.69,24,846,yes,1
44732.8,19962.63,84,369,yes,1
56507.3,29761.22,24,539,yes,1
74944.88,16676.78,72,444,no,1
99891.37,76819.27,48,775,no,1
48728.54,38958.89,24,603,yes,1
54726.26,15814.86,60,599,yes,1
40941.35,11258.23,48,563,no,1
26034.24,12618.29,24,645,yes,1
93198.98,73632.92,36,648,yes,1
95975.88,83638.55,60,664,yes,1
82909.34,79607.9,60,719,yes,1
65972.23,53446.19,48,664,yes,1
59275.35,21557.69,24,406,no,1
76498.0,37225.73,72,526,yes,1
45649.59,9869.68,24,393,yes,1
44421.38,11279.65,60,584,no,1
110682.33,29105.72,24,585,yes,1
31515.02,8480.5,36,533,yes,1
32846.3,15039.5,60,369,yes,1
87580.59,46416.82,48,575,yes,1
105144.56,67622.16,24,782,yes,1
52557.58,20405.42,60,481,no,1
54178.93,31466.87,72,534,no,1
69856.84,61945.4,24,659,no,1
72224.09,36526.62,24,550,no,1
59153.88,20217.07,48,434,no,1
108011.35,65297.52,84,719,no,1
89883.55,25914.98,24,559,no,1
74047.03,38199.12,24,679,yes,1
68861.38,38860.51,24,646,yes,1
53829.33,75574.33,24,711,yes,1
84395.08,18829.96,36,543,yes,1
77156.19,37626.47,60,456,no,1
30492.07,14001.85,84,389,yes,1
95441.52,43943.44,84,724,yes,1
111827.53,52765.36,84,565,yes,1
59138.01,13929.53,36,596,yes,1
